id	team	nation	pos	rating	potential	pace	shooting	passing	dribbling	defending	physical	rare
137774	206	27	CB	68	71	59	28	44	36	70	69	0
138052	111065	95	CB	68	68	60	41	49	52	70	72	0
138065	379	18	LB	68	69	70	47	69	67	68	56	0
138247	700	13	GK	68	68	61	69	68	70	50	72	1
138373	1904	34	CB	68	67	52	60	70	62	70	69	0
138452	1048	54	CB	68	68	75	56	69	74	68	64	1
138528	100831	45	LB	68	68	70	39	67	60	68	59	0
138722	109	14	RB	68	71	68	54	64	67	68	66	0
139017	110152	83	CDM	68	65	41	61	72	65	69	58	0
139572	110724	7	RM	68	69	75	62	63	74	47	54	0
139727	674	7	GK	68	68	72	65	73	73	47	62	0
139871	1902	34	LM	68	68	63	73	70	65	63	58	1
139974	239	111	CM	68	68	72	64	69	72	60	71	0
140156	1882	83	ST	68	64	66	66	54	65	48	65	0
140271	112578	56	CDM	68	66	57	62	71	62	70	66	0
140284	1887	38	CB	68	70	54	55	63	57	71	70	0
140422	4	14	RB	68	69	77	39	52	56	72	75	1
140545	1814	18	CAM	68	64	71	57	68	70	48	59	0
140798	110234	9	RM	68	66	57	72	69	68	54	60	1
142313	62	18	LB	68	68	66	52	65	62	67	69	0
142670	110554	52	CM	68	70	69	57	67	67	70	63	0
142710	112526	56	CB	68	67	31	50	47	47	70	70	0
142774	110093	58	LB	68	68	73	57	66	61	69	66	0
142783	111022	58	CM	68	68	65	60	74	72	62	66	0
143088	1877	52	RM	68	67	70	57	74	68	50	59	0
143274	15005	7	CB	68	68	44	38	62	50	69	69	0
144968	298	46	LB	68	66	66	59	68	64	70	70	0
144979	418	46	GK	68	64	67	65	67	71	54	72	1
145020	100831	45	CDM	68	68	56	64	75	58	57	46	1
145149	110062	45	ST	68	67	70	64	63	73	46	49	0
145591	1807	45	CB	68	64	54	59	62	47	67	77	1
145595	468	45	CM	68	68	61	58	64	58	68	62	0
146459	2023	45	CM	68	68	68	65	71	68	52	55	0
146464	110062	45	CB	68	68	58	44	37	46	71	66	1
146537	2023	45	CDM	68	68	63	55	68	60	59	58	0
146621	450	45	ST	68	68	41	63	59	57	54	82	1
146637	100831	45	GK	68	68	73	61	60	78	61	59	1
146704	33	45	CB	68	69	56	50	49	52	70	71	1
147042	1793	40	ST	68	69	56	71	58	61	47	71	1
148625	1884	34	CDM	68	69	63	58	67	70	66	70	0
148866	1905	34	CDM	68	68	56	64	68	64	66	64	0
149309	111974	27	GK	68	69	67	64	50	75	32	70	0
149611	112237	10	ST	68	65	34	64	47	63	48	83	1
149612	17	54	LM	68	67	68	65	67	71	49	71	0
150414	160	21	CB	68	66	41	51	64	37	68	72	0
150675	112199	18	LB	68	67	62	40	67	41	69	71	0
151225	14	50	CB	68	67	52	34	57	45	69	75	0
151586	1788	13	LW	68	68	75	67	68	62	62	61	0
151708	819	13	GK	68	67	71	64	77	73	40	64	1
152211	111239	4	GK	68	68	69	63	66	73	54	64	0
152273	191	4	CB	68	72	67	54	53	57	63	82	1
152880	14	14	LB	68	69	69	65	68	70	66	65	0
152883	687	95	CB	68	71	53	49	53	54	71	76	1
152893	111139	95	GK	68	64	72	69	53	69	55	68	0
152896	695	81	CM	68	68	79	68	65	69	41	45	0
153004	1871	37	LB	68	68	72	45	60	59	68	65	0
154543	110741	27	ST	68	67	74	66	55	63	40	65	0
154563	110364	27	LB	68	66	73	60	68	68	68	64	0
154867	110089	39	LM	68	66	57	69	69	70	36	61	0
155267	33	70	ST	68	64	48	64	52	56	49	79	1
155277	111139	70	CDM	68	66	71	66	67	70	66	66	0
155309	1474	167	ST	68	68	79	68	56	66	47	76	1
155532	110	133	GK	68	71	70	68	63	70	50	68	0
155676	111092	37	CDM	68	66	64	71	66	57	69	75	1
155681	1853	103	ST	68	68	86	65	60	69	49	70	1
155724	88	14	CM	68	68	58	73	68	67	50	54	1
155931	1855	45	GK	68	71	82	58	55	81	36	57	1
155961	457	45	GK	68	68	74	64	60	75	42	64	0
155964	97	195	ST	68	68	75	64	55	67	50	69	0
156164	1932	14	CB	68	67	68	40	62	54	66	73	0
156373	1028	83	LB	68	68	72	67	71	69	65	61	0
156443	166	21	CB	68	69	58	36	51	50	68	71	0
156649	71	18	RM	68	66	68	64	69	71	45	60	0
156662	110392	52	CM	68	67	53	62	64	65	70	67	0
156688	110109	54	ST	68	69	75	66	47	79	47	53	1
156894	4	14	CAM	68	67	67	66	66	67	67	70	0
157300	1530	18	ST	68	65	72	64	49	68	43	72	0
157707	111395	1	ST	68	68	74	61	48	66	50	74	0
157803	110596	1	ST	68	68	53	66	59	65	45	68	0
158131	110329	21	CB	68	68	65	28	46	51	68	74	0
158172	1831	21	CDM	68	69	72	49	67	66	68	66	0
158394	110500	21	LB	68	70	72	53	67	65	67	64	0
158483	1893	47	GK	68	65	71	66	61	69	46	67	0
158595	1878	83	CDM	68	72	63	48	70	64	69	68	0
158663	110596	21	LB	68	70	78	67	69	65	52	59	0
158664	29	21	CDM	68	70	70	57	68	70	60	64	0
159017	873	17	CAM	68	69	76	59	64	66	57	57	0
159039	1744	27	CB	68	68	45	39	50	37	70	74	0
159040	50	27	CM	68	68	41	66	70	62	64	74	0
159051	1901	18	GK	68	67	73	66	57	72	38	66	0
159096	111264	24	CB	68	68	52	39	48	37	70	68	0
159202	1882	83	LB	68	68	67	50	66	64	69	64	0
159332	110152	83	GK	68	63	68	67	61	70	49	68	0
160556	100764	6	ST	68	68	65	66	58	60	46	74	0
161733	1970	83	CB	68	68	55	48	58	51	68	82	1
161781	110913	51	CM	68	66	67	73	70	67	67	69	1
161787	894	47	LM	68	72	58	59	69	71	40	52	0
162471	97	25	ST	68	67	76	64	62	69	48	69	0
162476	1960	14	ST	68	67	79	63	54	65	46	73	0
162780	110109	40	CAM	68	74	69	65	67	69	59	66	1
163263	695	95	ST	68	65	55	68	57	64	48	76	1
163495	1747	7	RM	68	68	69	65	68	64	48	62	0
163570	1808	50	CM	68	68	63	67	68	64	66	65	0
163619	77	25	RM	68	71	81	61	63	72	50	48	0
163670	896	46	LB	68	68	84	46	68	68	68	55	0
163779	4	14	LB	68	68	68	39	63	57	68	52	0
163806	450	45	GK	68	72	64	68	79	66	46	74	1
163927	112124	27	CM	68	67	55	66	69	67	62	60	0
164375	112487	27	CB	68	65	58	41	48	43	71	71	1
164464	689	14	ST	68	73	84	64	49	67	43	66	1
164610	693	95	CDM	68	68	66	63	56	63	68	68	1
164858	165	17	CDM	68	71	33	60	65	54	69	64	1
165065	246	108	LW	68	69	80	67	54	66	47	67	0
165219	14	14	CB	68	73	65	37	58	47	67	68	1
165226	1799	25	CAM	68	67	69	64	70	65	57	55	0
165237	1799	18	LB	68	68	61	49	67	60	71	68	0
165243	111271	18	CB	68	71	61	45	71	61	68	70	0
165244	112409	27	CB	68	69	59	40	54	43	70	73	0
165269	226	144	CAM	68	73	80	65	60	73	41	66	0
165564	922	117	GK	68	71	67	69	65	72	61	66	1
165761	111042	54	CM	68	68	70	63	67	71	52	55	1
166039	110930	147	ST	68	67	71	65	49	65	43	71	0
166744	100766	40	GK	68	72	67	66	65	71	38	67	0
166838	1943	14	LM	68	68	82	64	64	69	39	52	0
167180	1456	36	CM	68	65	81	63	69	74	61	66	0
167497	1906	46	ST	68	70	58	66	52	60	46	74	0
167803	94	14	GK	68	71	73	64	62	72	56	66	0
167931	13	14	GK	68	71	69	66	67	71	47	68	0
168379	459	45	RM	68	72	73	57	61	73	54	59	0
168676	110234	43	ST	68	68	63	68	67	63	43	66	1
169106	226	18	RM	68	68	79	60	62	75	44	52	0
169405	111239	10	CB	68	66	31	40	45	34	69	73	1
169407	110500	21	ST	68	68	67	65	52	61	41	65	1
169447	111396	198	CM	68	68	75	69	61	73	49	53	0
169568	1939	14	RWB	68	64	80	67	66	75	39	40	0
169804	217	18	RB	68	69	65	38	70	61	68	66	0
170307	1838	27	CB	68	70	65	45	53	46	70	68	0
170569	450	45	ST	68	68	77	64	50	69	42	70	0
170814	100087	7	ST	68	66	74	65	54	63	41	70	0
171077	2023	45	RB	68	68	76	48	53	56	69	64	0
171082	1903	7	ST	68	71	88	63	63	73	41	52	1
171139	1861	45	ST	68	68	66	65	59	73	46	66	1
171363	110144	83	CB	68	68	48	46	53	53	67	76	0
171364	111678	95	LB	68	69	84	51	64	71	65	64	0
171555	100764	43	GK	68	68	71	68	63	73	41	62	0
171881	91	25	ST	68	69	81	61	51	58	50	72	0
172041	298	13	RW	68	67	88	49	63	70	39	49	1
172050	100081	18	CB	68	68	62	38	65	61	70	68	0
172149	100081	7	CDM	68	70	66	46	66	64	68	64	0
172412	200	27	RW	68	68	86	69	64	72	41	57	1
172529	673	13	LB	68	70	81	52	68	66	68	70	0
172561	112424	13	LB	68	72	71	55	70	64	65	55	0
172780	1943	14	ST	68	74	68	70	62	65	40	67	0
172950	101112	95	CB	68	68	50	37	47	40	69	72	1
173370	696	95	CM	68	72	73	64	68	72	62	64	1
173602	450	45	CB	68	68	55	46	65	57	71	61	0
173673	1952	25	CM	68	70	72	69	68	74	60	64	0
174746	695	87	ST	68	67	68	65	55	66	44	67	0
174859	110832	45	CM	68	68	66	47	66	57	67	56	0
175253	110147	57	CM	68	69	64	61	73	68	65	62	0
175613	68	18	CB	68	70	53	40	63	52	67	77	0
175688	698	82	CB	68	63	70	30	62	57	69	76	0
175932	95	7	RB	68	75	87	39	57	63	68	70	1
176009	15005	7	CDM	68	71	70	60	69	71	61	52	0
176418	111292	54	CB	68	71	51	51	55	60	70	69	0
176494	10020	38	CM	68	67	62	63	67	65	66	62	0
176553	111974	27	CM	68	71	75	65	72	71	52	66	1
176766	1477	7	ST	68	68	61	65	50	60	42	77	1
176913	111019	52	GK	68	72	74	65	63	69	40	67	0
177004	687	95	GK	68	67	69	65	67	73	51	69	0
177036	25	43	ST	68	67	61	64	63	65	71	70	1
177485	192	126	ST	68	66	61	65	42	59	40	71	0
177638	462	207	CB	68	71	53	29	56	40	69	71	0
177772	1786	136	ST	68	68	65	66	45	64	48	77	0
177803	111139	27	ST	68	71	73	65	62	68	45	67	0
177815	1906	7	GK	68	68	71	66	61	71	48	67	0
177912	1445	36	CM	68	73	76	61	70	74	55	63	0
177958	1838	27	ST	68	66	70	68	55	67	47	64	0
178033	13	18	RM	68	72	87	58	62	73	45	57	1
178040	111292	54	ST	68	68	64	66	50	69	40	72	0
178059	1808	34	CM	68	68	67	57	70	70	65	66	0
178063	112487	97	CF	68	67	74	66	63	70	48	68	0
178113	312	51	LB	68	68	66	42	76	62	69	63	1
178187	1913	21	CB	68	68	74	42	60	59	67	72	0
178374	1747	116	CAM	68	70	73	70	54	69	45	63	0
178414	1902	34	CB	68	66	58	65	67	63	70	72	0
178565	110406	52	LB	68	68	84	35	67	46	67	62	0
179633	1910	13	CAM	68	70	79	63	68	69	43	54	0
179698	111706	52	LB	68	68	74	58	68	69	67	67	0
179708	111139	56	CB	68	68	66	40	50	34	69	72	0
179778	111144	95	RM	68	67	70	67	65	64	68	69	0
179822	110930	140	RB	68	73	74	55	67	72	65	62	0
179856	1932	14	CM	68	67	69	50	66	64	65	58	0
179924	14	14	CDM	68	66	65	58	66	67	65	66	0
180250	1476	54	LW	68	71	80	66	59	72	59	63	0
180359	242	38	LM	68	69	75	52	70	72	65	54	0
180433	110636	21	RB	68	68	67	48	60	56	68	67	0
180440	420	37	CB	68	67	65	33	54	54	68	69	0
180706	1926	35	CB	68	70	67	31	56	52	69	72	0
180942	25	12	CB	68	69	28	39	41	35	73	72	1
181214	315	28	CM	68	75	75	62	69	69	58	53	0
181298	269	46	CB	68	71	81	31	42	34	70	74	0
181412	1039	54	CB	68	68	76	56	67	69	69	64	0
181499	378	18	CM	68	65	60	48	69	64	67	58	0
181777	256	44	CM	68	68	73	63	67	73	47	55	0
181866	110596	195	ST	68	68	91	59	63	68	44	56	1
182091	111397	198	ST	68	66	86	65	53	73	43	52	1
182107	111043	54	LW	68	74	86	64	61	73	45	66	1
182147	383	54	CDM	68	68	63	71	66	60	71	52	1
182628	111086	38	ST	68	70	73	64	63	69	45	68	0
182641	1901	38	CDM	68	68	63	51	66	67	67	69	0
182743	36	21	GK	68	72	71	66	59	71	57	65	0
182864	110392	60	ST	68	72	64	64	61	65	43	70	0
183068	62	18	RM	68	71	92	62	59	68	46	63	1
183156	110329	21	CM	68	68	52	62	63	62	70	72	1
183392	670	7	ST	68	72	72	67	47	61	42	76	0
183420	278	45	CDM	68	73	66	51	63	63	68	63	0
183471	110770	195	CAM	68	74	76	66	64	71	49	56	0
183520	1039	45	CM	68	74	72	68	72	73	54	49	1
183662	29	4	CM	68	68	91	63	64	69	44	59	1
183920	160	21	ST	68	72	77	66	52	65	47	71	0
183936	1902	34	CAM	68	71	65	63	64	68	68	70	0
183939	1904	34	LW	68	70	81	59	57	72	42	52	0
183955	100081	18	RM	68	68	81	66	62	67	43	69	0
184334	1478	167	CAM	68	72	85	61	63	68	62	46	1
184450	1902	34	CM	68	72	51	61	67	70	60	62	0
184456	14	95	RB	68	73	75	42	58	66	69	62	0
184467	1926	14	ST	68	71	90	61	49	75	38	68	1
184480	1793	50	ST	68	73	78	66	62	71	50	63	0
184565	1915	44	RW	68	66	72	63	66	72	52	62	0
184634	1902	7	CB	68	71	52	38	56	49	68	74	0
184781	294	51	GK	68	73	69	67	55	71	47	68	0
184853	1053	54	LB	68	70	83	56	67	71	65	62	0
184873	378	108	CB	68	65	61	37	48	39	69	70	1
184895	232	7	RM	68	75	81	70	65	72	40	60	0
184924	1807	99	LB	68	70	78	49	58	56	70	82	1
184965	452	54	RB	68	74	68	52	69	74	68	61	0
185026	450	45	CB	68	70	43	35	45	40	66	76	1
185030	650	34	RW	68	69	85	65	62	71	42	60	1
185046	665	54	CDM	68	67	61	46	68	69	69	67	0
185120	110915	27	CB	68	72	59	37	48	50	68	70	0
185313	100765	6	CDM	68	68	67	30	62	49	71	74	0
185349	2007	7	LB	68	72	84	50	65	66	65	73	0
185400	110636	20	CAM	68	73	68	54	70	74	44	53	0
186100	111139	45	CB	68	67	73	38	62	36	67	70	0
186102	472	133	ST	68	75	76	67	46	61	41	69	0
186132	95	14	CM	68	78	70	56	68	68	55	56	0
186260	673	23	GK	68	71	71	62	66	73	51	66	0
186335	432	46	CB	68	71	61	35	59	57	69	69	0
186385	1939	14	CM	68	74	68	61	67	69	62	50	0
186392	1799	14	RB	68	78	66	37	72	64	69	65	0
186395	1943	14	RM	68	74	72	57	62	70	56	51	0
186400	110770	47	CB	68	71	49	41	60	59	70	69	0
186541	1880	83	RB	68	71	67	59	65	60	69	67	0
186645	697	95	RB	68	68	84	53	60	64	68	70	1
186876	78	133	CB	68	74	73	46	63	67	68	74	0
186881	256	195	CDM	68	71	68	58	65	64	66	58	0
186939	110329	21	ST	68	72	70	64	49	64	44	71	0
186941	38	21	GK	68	73	69	65	65	71	36	70	0
186950	1843	47	LM	68	78	85	53	64	69	65	70	1
186962	1820	18	CB	68	73	64	32	60	54	68	68	0
187004	1887	132	ST	68	74	91	64	52	57	43	71	1
187085	110144	83	RB	68	71	80	50	62	70	64	63	0
187110	1880	83	LB	68	72	76	58	66	65	67	60	0
187228	110144	83	ST	68	71	70	64	60	67	43	78	0
187256	110147	83	ST	68	73	69	64	52	66	41	68	0
187337	320	46	RM	68	74	83	67	61	71	45	52	0
187489	1952	25	CM	68	72	53	56	71	66	68	70	0
187491	312	40	ST	68	75	73	68	62	67	42	62	0
187577	110233	40	CAM	68	74	73	67	66	71	57	59	0
187850	485	47	RM	68	76	79	59	63	74	43	51	0
188103	3	45	RM	68	79	70	71	62	70	49	62	0
188182	110636	21	RB	68	70	74	41	59	62	70	71	0
188194	101085	52	LB	68	69	80	60	66	71	65	61	0
188538	1896	18	CB	68	74	52	27	50	43	69	72	0
188541	1844	27	RM	68	75	84	63	64	69	58	63	0
188580	160	13	ST	68	68	70	70	65	71	46	63	1
188617	206	27	CM	68	67	69	58	72	64	66	67	0
188765	614	97	CDM	68	68	63	49	62	44	68	72	0
188770	25	47	CF	68	79	73	66	49	68	39	55	0
188930	242	45	RB	68	70	80	47	61	65	67	62	0
188975	1913	78	LM	68	71	70	69	66	77	51	47	0
189106	674	45	RB	68	68	72	38	59	59	71	69	0
189135	110144	83	LM	68	72	81	67	62	71	49	50	0
189431	820	46	ST	68	75	69	63	60	69	43	54	1
189451	1881	52	ST	68	72	56	67	50	67	55	74	1
189558	1837	37	CB	68	74	60	55	64	61	68	74	0
189669	1838	52	CB	68	66	45	39	54	46	70	72	0
189713	100632	34	CAM	68	71	61	68	65	68	48	62	0
189717	232	161	ST	68	70	78	63	58	74	47	58	0
189736	112020	27	CM	68	74	78	63	69	77	58	59	0
189757	710	47	ST	68	68	71	61	50	71	46	65	1
189899	650	34	CB	68	70	53	42	57	51	69	70	0
190074	111993	27	RW	68	70	79	61	64	69	49	62	0
190160	8	82	CM	68	67	82	68	64	64	73	72	1
190195	62	126	GK	68	72	72	69	57	76	54	60	1
190313	271	20	RM	68	68	75	62	65	69	48	60	0
190424	231	117	CM	68	73	71	39	60	66	70	57	0
190445	1	117	CDM	68	74	73	57	64	69	68	63	0
190459	1456	36	GK	68	75	66	68	63	70	34	71	0
190494	232	117	RB	68	75	90	49	66	70	67	65	1
190630	694	81	CDM	68	68	61	45	60	63	71	64	0
190640	1910	24	CDM	68	72	73	57	66	65	68	73	0
190653	1882	83	RM	68	76	87	60	63	68	40	55	1
190698	873	8	GK	68	73	70	65	61	75	30	62	0
190738	191	36	ST	68	75	78	65	52	67	51	62	0
190769	1838	27	GK	68	75	68	69	66	71	29	67	0
190792	670	110	GK	68	71	75	60	62	74	53	62	0
190883	697	95	CB	68	70	74	47	60	62	69	69	0
190907	567	54	LW	68	76	90	61	60	77	47	61	1
190941	269	17	GK	68	73	72	68	72	67	42	66	0
190943	1788	13	LW	68	74	76	60	54	77	41	58	0
190981	1445	36	ST	68	74	83	61	54	67	44	69	0
191059	468	45	CDM	68	71	63	72	77	71	61	56	1
191123	254	4	ST	68	74	79	70	60	68	39	64	0
191257	1831	21	RM	68	68	79	62	62	68	42	70	0
191259	10030	21	RB	68	70	80	53	65	64	66	59	0
191269	605	183	CM	68	69	77	53	69	72	61	50	0
191390	229	18	LB	68	74	78	41	64	64	65	64	0
191409	111674	183	ST	68	71	71	65	54	64	50	81	1
191668	110231	167	ST	68	71	75	61	53	62	48	76	0
191783	191	36	CM	68	76	75	71	70	80	55	57	1
191841	605	183	ST	68	68	76	65	47	61	43	78	0
191980	15	167	LB	68	74	81	57	65	66	67	67	0
192227	1837	21	CB	68	80	66	42	50	45	69	73	0
192320	2	14	CM	68	77	57	78	72	65	58	72	1
192323	1903	195	RM	68	71	69	60	69	67	64	64	0
192358	674	34	GK	68	73	71	63	70	73	41	64	1
192766	1806	45	CB	68	80	68	28	55	50	70	64	0
192768	219	214	RB	68	71	68	27	59	53	72	70	0
192775	1853	22	LB	68	71	76	35	59	60	71	58	0
192788	479	45	LB	68	72	77	55	66	64	65	64	0
192930	1970	83	ST	68	74	88	63	54	72	46	63	1
193142	111046	54	CB	68	68	74	63	71	71	69	60	0
193143	744	38	CB	68	74	47	45	57	51	70	70	1
193152	448	45	GK	68	72	69	80	57	61	45	68	1
193172	3	14	RM	68	78	75	67	68	71	39	54	0
193195	322	47	CF	68	72	72	60	66	71	42	68	0
193220	110636	54	CB	68	72	65	33	44	49	71	69	1
193226	1823	18	ST	68	75	72	65	57	64	38	64	0
193283	819	13	CM	68	77	71	61	70	69	61	57	0
193429	598	54	RB	68	75	83	65	61	64	66	52	0
193561	1909	34	RB	68	75	73	57	66	67	68	70	0
193796	459	45	CAM	68	74	78	61	63	73	39	50	0
193887	483	58	LM	68	76	76	67	60	72	44	62	1
193985	111239	54	CB	68	69	61	53	62	56	70	68	0
194060	1744	27	CM	68	75	70	59	69	67	64	62	0
194148	91	25	CB	68	75	56	36	51	51	68	70	0
194329	457	45	CM	68	77	67	64	66	62	61	51	1
194334	1792	45	CB	68	73	65	34	53	56	70	69	0
194519	452	45	LB	68	70	79	37	55	61	69	62	0
194806	109	14	CB	68	76	68	35	40	38	67	76	0
194858	110913	26	CB	68	72	63	36	64	60	69	71	0
194876	110234	40	LW	68	76	71	67	48	65	46	74	0
194953	378	18	CB	68	72	63	28	57	48	69	69	0
194988	189	60	ST	68	68	78	67	62	71	45	57	0
194998	1806	42	CM	68	74	69	51	71	70	65	67	0
195256	379	18	LB	68	76	75	48	65	68	70	58	0
196889	1746	27	CAM	68	76	89	57	55	71	35	44	1
196898	1902	104	CB	68	67	54	50	47	57	68	75	1
197166	691	95	ST	68	77	79	64	52	71	45	71	0
197776	418	36	LM	68	69	84	58	62	67	56	58	0
197786	32	27	RB	68	76	78	47	65	57	69	66	0
198020	453	45	LB	68	74	77	43	59	62	68	65	0
198023	453	45	RB	68	71	79	44	61	66	68	62	0
198348	210	18	LW	68	74	75	63	70	72	50	44	0
198355	1841	95	GK	68	70	70	65	61	76	63	65	1
198511	234	38	GK	68	68	70	66	68	72	37	67	0
198790	100879	45	CB	68	72	58	60	51	49	67	70	1
198819	111271	18	ST	68	75	75	63	63	71	46	66	0
198849	254	22	CDM	68	74	62	46	61	57	69	70	0
198866	111050	54	CB	68	68	38	42	50	42	70	76	0
198951	226	18	ST	68	76	80	63	54	68	40	68	0
198955	110069	45	CAM	68	74	67	65	72	68	33	44	0
199107	111070	57	CDM	68	64	69	56	68	62	67	65	0
199215	256	4	RW	68	73	75	69	62	70	44	64	0
199288	503	18	CDM	68	72	64	49	63	64	69	69	0
199310	981	167	GK	68	66	68	66	64	66	56	75	0
199382	379	99	RB	68	70	68	50	69	65	67	68	0
199386	100634	34	LW	68	72	81	67	64	69	49	59	0
199387	64	52	RM	68	74	87	63	62	66	46	70	1
199511	217	18	CB	68	73	66	35	51	39	71	69	0
199532	112237	54	CF	68	69	79	66	61	72	46	67	0
199566	246	34	LB	68	74	79	62	64	72	66	66	0
199570	1880	83	RW	68	71	84	59	65	73	50	64	0
199639	650	34	LW	68	74	81	66	57	75	39	51	0
199663	674	54	CM	68	74	64	63	65	68	69	74	0
199669	674	52	CB	68	76	66	44	50	47	70	68	0
199718	1871	10	CDM	68	67	56	43	63	64	69	65	0
199729	256	4	LM	68	73	84	60	62	75	40	42	1
199761	873	37	CB	68	74	69	42	61	52	68	72	0
199764	70	18	GK	68	74	74	66	62	72	46	61	0
199818	674	108	LW	68	72	87	61	57	73	38	63	1
199931	1892	38	LW	68	74	84	60	60	73	34	44	0
200110	1915	34	GK	68	76	70	68	65	70	47	66	0
200120	101101	56	CAM	68	75	89	53	68	79	38	57	1
200260	1906	34	RW	68	75	75	61	62	73	42	57	0
200301	620	42	CAM	68	74	69	52	64	71	61	60	0
200305	700	138	ST	68	68	74	66	61	77	43	70	1
200395	1861	60	CB	68	72	55	37	48	48	64	76	0
200414	15005	118	RM	68	75	78	51	60	76	48	51	0
200424	100634	34	CM	68	74	60	48	66	58	68	71	0
200471	417	133	ST	68	74	74	62	48	67	43	84	1
200678	244	45	RM	68	74	75	60	67	71	48	69	1
200698	1908	34	GK	68	74	69	69	70	69	42	67	0
200818	48	54	CB	68	78	40	44	48	49	69	67	0
201013	873	37	ST	68	75	76	63	57	70	42	70	0
201043	674	7	CAM	68	73	72	59	63	77	54	52	0
201114	573	37	CF	68	82	76	62	57	82	38	55	1
201138	1738	18	GK	68	76	77	64	64	74	59	64	1
201140	162	10	CB	68	68	66	39	59	38	67	73	1
201141	100765	40	CB	68	76	68	44	53	47	70	73	1
201155	19	14	CAM	68	84	76	63	73	75	50	51	0
201327	920	133	CM	68	73	78	64	65	69	70	75	0
201374	244	45	RB	68	76	85	40	55	60	65	63	1
201438	674	7	CDM	68	77	59	61	68	70	61	60	0
201450	100632	34	RW	68	72	91	55	59	74	34	41	1
201495	506	43	ST	68	73	81	64	57	71	40	66	0
201510	69	18	LB	68	79	73	47	62	55	66	67	0
201888	300	36	ST	68	78	69	62	47	69	47	61	0
201917	2	126	CM	68	77	75	48	62	65	71	67	0
202035	111271	18	LM	68	77	90	57	64	72	34	57	1
202087	169	21	CDM	68	82	66	60	70	67	67	72	0
202151	32	22	LB	68	78	87	55	73	66	66	46	1
202193	650	34	LW	68	72	74	69	62	72	48	66	0
202238	111292	54	CDM	68	77	74	64	70	72	68	70	0
202429	111239	21	RB	68	77	78	46	68	69	67	71	0
202547	110456	18	ST	68	77	78	67	57	69	42	64	0
202744	647	34	RW	68	75	93	51	53	72	35	38	1
202856	101105	56	ST	68	68	91	63	58	65	49	66	1
202889	232	48	CB	68	68	82	55	62	65	67	70	0
203118	1039	54	CM	68	68	78	67	66	75	45	62	1
203537	13	14	LM	68	74	83	63	64	72	45	58	1
203568	1837	37	CAM	68	76	79	60	66	65	51	62	0
203574	7	14	CB	68	79	67	38	61	56	68	67	0
203663	110741	27	CB	68	68	59	45	41	35	70	76	1
203822	10030	1	RM	68	69	76	66	66	71	50	50	1
203864	101085	52	CM	68	79	81	60	66	67	68	63	0
203890	110556	10	RM	68	80	82	45	65	66	65	68	0
203895	1960	45	CAM	68	76	77	57	66	73	43	50	0
203980	29	22	RM	68	75	78	66	65	72	42	58	0
204062	100081	140	GK	68	72	68	73	69	67	45	66	0
204078	110374	37	CAM	68	80	71	63	64	76	45	54	1
204138	245	34	RB	68	75	89	45	65	76	62	63	1
204260	58	97	RM	68	74	75	67	65	70	40	66	0
204332	1913	34	RB	68	73	78	56	65	67	68	72	0
204425	110929	140	ST	68	68	81	64	57	70	43	61	0
204427	169	21	ST	68	79	81	63	52	72	44	66	0
204519	1908	85	RB	68	74	77	52	61	66	68	70	0
204627	1913	23	CB	68	75	73	35	50	48	69	74	0
204677	696	45	CM	68	68	61	42	59	62	69	68	0
204826	1887	136	CB	68	75	53	40	42	39	69	77	1
205083	210	18	CAM	68	75	69	60	69	71	52	52	0
205175	100409	37	ST	68	81	75	66	59	57	46	71	0
205343	1809	108	RM	68	74	75	51	69	68	65	60	0
205431	165	21	ST	68	76	69	62	44	66	43	69	0
205522	244	52	CM	68	73	63	58	71	64	61	60	0
205548	54	27	CM	68	80	75	64	69	71	57	53	0
205588	25	21	CB	68	75	60	30	56	51	68	73	0
205670	1799	14	ST	68	76	83	66	55	67	36	65	0
205687	39	27	CF	68	77	89	65	57	76	37	50	1
205756	245	34	CB	68	79	69	56	67	64	65	71	0
205869	481	45	RM	68	78	79	56	59	75	37	41	0
205966	23	21	CF	68	78	80	62	61	78	37	52	1
205998	59	115	CDM	68	74	76	50	59	66	70	62	0
206511	175	21	CAM	68	82	69	63	67	70	48	51	0
206516	91	14	CM	68	85	68	45	71	70	64	58	0
206633	688	95	CAM	68	71	78	63	65	66	56	62	0
206650	101105	56	CM	68	71	70	59	66	71	69	66	0
207465	111139	54	CAM	68	68	72	62	65	68	55	38	0
207797	1862	103	CB	68	75	52	34	46	39	69	74	1
207805	432	46	CB	68	68	61	52	57	58	71	61	0
207962	111722	56	CB	68	66	49	26	47	40	72	74	1
207964	694	56	CM	68	68	74	64	66	69	58	56	0
208017	100081	10	ST	68	72	65	64	47	62	48	71	1
208100	110231	40	CB	68	77	64	44	45	33	70	71	1
208333	32	21	CM	68	83	65	56	65	72	64	61	0
208437	320	46	ST	68	73	64	67	64	65	47	66	0
208808	1908	34	RW	68	80	82	61	59	74	40	58	0
209001	607	183	ST	68	74	75	62	38	59	38	72	0
209504	23	46	LM	68	76	77	65	58	72	39	62	0
209620	165	117	LB	68	74	79	36	65	68	67	63	0
209658	34	21	RM	68	85	73	58	64	71	64	70	0
209962	1908	21	RW	68	75	74	60	69	70	52	55	0
210324	22	21	RM	68	78	77	48	63	73	36	44	0
210406	55	37	CAM	68	78	69	58	71	73	47	45	0
210413	52	27	CB	68	80	55	27	43	38	71	66	0
