id	team	nation	pos	rating	potential	pace	shooting	passing	dribbling	defending	physical	rare	strength	ballcontrol	shotpower	skillmoves	fkaccuracy
183490	166	21	LB	71	73	82	48	67	68	71	68	0	74	70	66	1	48
183491	247	13	CB	71	74	73	38	61	52	72	74	1	84	64	60	1	25
183527	4	14	CM	71	73	70	61	70	70	71	70	0	61	74	69	1	65
183540	1799	42	CM	71	76	75	69	80	76	43	44	1	29	78	67	2	77
183568	166	21	CB	71	76	60	30	51	45	72	76	1	81	62	49	1	29
183581	1879	83	CDM	71	74	61	55	61	64	73	81	1	82	64	65	1	47
183593	1788	34	LW	71	73	84	67	60	74	37	50	0	36	70	72	3	44
183606	28	51	CB	71	75	69	35	52	46	73	73	1	90	54	72	1	27
183632	28	21	CM	71	73	66	67	71	70	66	75	0	73	72	69	1	64
183891	110930	140	LM	71	72	83	58	68	71	39	45	0	33	74	63	3	77
183916	72	18	RM	71	77	78	72	69	76	59	68	1	63	72	82	2	70
184197	101102	56	CAM	71	70	48	70	68	76	46	68	0	57	74	78	2	76
184417	452	45	CAM	71	76	68	65	73	71	63	50	0	69	69	75	2	71
184482	1793	48	CDM	71	74	76	59	65	69	71	67	0	61	70	70	1	47
184664	696	18	CB	71	71	63	44	58	49	73	81	1	89	52	55	1	45
184869	1039	54	LB	71	79	80	63	63	74	68	64	0	73	75	77	2	65
184890	110395	52	CAM	71	74	82	65	71	75	45	52	0	54	75	75	3	65
185083	568	54	ST	71	76	76	69	67	73	61	65	0	79	73	80	2	61
185137	240	45	LM	71	78	73	67	71	77	39	50	0	52	77	64	2	68
185146	110741	27	ST	71	69	84	70	58	72	41	60	0	60	68	70	2	64
185405	1871	43	GK	71	75	74	61	72	74	41	76	1	74	23	21	0	25
186116	14	14	CM	71	83	67	66	72	71	60	53	0	68	75	69	1	55
186170	620	25	RM	71	77	81	55	69	75	43	66	0	71	68	60	2	62
186302	110781	83	LM	71	70	83	69	63	75	53	60	0	52	74	74	3	67
186345	1796	14	RB	71	78	83	56	70	70	69	68	0	71	68	74	2	70
186504	112217	6	RM	71	70	75	53	70	71	53	59	0	69	72	71	3	58
186537	452	60	RM	71	76	72	69	65	69	52	81	1	77	71	81	2	57
186589	192	51	CM	71	77	55	64	71	62	70	68	1	82	73	84	1	58
186595	1792	14	RM	71	74	85	62	68	71	50	44	1	57	69	69	2	72
186747	689	56	CB	71	68	75	44	52	49	74	75	1	90	61	63	1	39
186783	12	117	RM	71	77	85	61	66	72	49	58	1	67	73	68	2	52
186825	1901	38	RW	71	70	88	63	60	77	37	46	1	34	72	65	2	61
186852	1844	47	ST	71	80	89	61	53	73	40	70	1	58	73	70	2	31
187051	674	18	ST	71	72	67	68	56	64	47	82	1	84	67	70	1	58
187339	320	46	RM	71	78	70	60	67	73	49	42	0	58	76	66	2	65
187350	1028	83	RB	71	74	90	52	66	64	71	76	1	70	67	68	1	32
187415	312	40	CB	71	76	53	57	62	62	72	68	0	71	73	72	1	73
187515	111044	54	ST	71	75	66	72	57	71	45	70	1	72	76	72	2	67
187548	100766	40	RM	71	74	73	47	70	69	59	60	0	65	70	60	2	58
187602	100767	40	RB	71	76	72	52	67	68	71	68	0	70	72	56	2	41
187945	111042	54	CM	71	71	72	69	67	78	41	62	1	62	78	69	4	67
187954	1048	54	CDM	71	76	62	58	68	66	72	75	0	81	68	64	1	51
188013	169	72	LB	71	71	74	54	71	71	68	65	0	64	73	59	1	49
188040	568	54	CB	71	76	61	50	59	57	72	74	0	83	61	74	1	51
188044	191	54	ST	71	79	81	67	63	75	42	66	0	56	73	71	2	44
188070	229	61	LW	71	71	71	69	70	75	40	51	0	58	74	66	3	68
188166	15	42	RM	71	76	88	54	64	73	45	54	1	70	74	53	3	47
188274	62	126	ST	71	75	78	67	61	71	41	75	0	76	71	75	2	45
188763	280	107	CDM	71	78	71	50	60	58	76	64	1	74	65	65	2	46
188949	1844	27	CF	71	75	81	73	60	76	43	49	1	67	73	77	3	70
189040	191	54	CB	71	73	70	52	56	54	71	76	1	90	56	66	1	62
189077	36	48	RM	71	75	79	68	65	76	47	61	0	68	74	76	2	47
189175	232	18	RM	71	75	76	66	68	75	45	53	0	64	74	72	2	70
189196	111239	54	LM	71	74	88	66	67	71	47	77	1	77	70	73	2	47
189227	110832	45	CM	71	71	77	70	70	75	48	53	1	53	75	70	3	70
189234	31	21	RM	71	77	86	66	69	74	50	68	1	68	73	74	2	69
189248	100409	129	GK	71	73	74	65	64	76	47	69	0	68	21	21	0	25
189272	171	21	LM	71	77	91	70	67	75	45	73	1	77	73	84	2	53
189280	2	14	CDM	71	78	67	51	80	62	65	51	1	60	76	57	1	69
189403	2	14	CB	71	77	55	35	40	31	72	73	0	81	38	60	1	25
189707	1837	54	GK	71	72	70	68	63	76	42	73	0	63	20	34	0	25
189715	1909	34	CM	71	76	71	66	74	70	62	66	0	60	76	71	2	72
189885	1961	14	RM	71	75	81	57	68	78	46	54	1	52	75	42	2	61
190034	72	18	LB	71	77	76	34	70	66	72	63	0	75	70	46	1	33
190155	110980	55	RB	71	72	81	71	74	70	54	64	0	71	68	80	2	75
190264	480	45	LM	71	81	76	65	70	81	40	44	1	52	83	60	3	70
190277	245	103	CM	71	71	68	32	54	60	76	67	1	75	63	58	1	25
190432	479	45	CDM	71	74	72	57	65	58	73	71	0	78	60	73	1	44
190471	110929	140	CF	71	72	77	66	69	74	41	70	0	40	73	73	2	71
190497	245	34	ST	71	76	79	69	60	75	43	66	0	70	74	72	3	50
190516	674	7	ST	71	71	84	62	61	78	46	55	1	55	78	62	4	61
190572	231	7	LB	71	77	76	46	69	65	69	70	0	73	69	60	1	65
190604	203	138	CM	71	69	66	58	69	67	70	66	0	80	65	59	1	58
190670	31	44	CB	71	75	57	41	52	46	73	71	0	78	59	62	1	21
190671	171	21	CDM	71	74	75	62	71	71	61	66	0	75	74	74	1	49
190761	28	21	CM	71	78	60	61	70	77	66	60	0	68	77	71	2	60
190852	1917	14	RW	71	78	78	59	58	79	39	39	1	57	75	63	2	35
191005	1952	111	RWB	71	75	76	68	70	72	68	74	0	70	71	74	2	70
191173	71	95	CAM	71	75	78	63	62	66	57	59	0	59	75	68	1	53
191566	169	167	LB	71	75	84	52	71	71	71	60	0	68	75	66	2	58
191625	236	54	ST	71	71	62	69	63	70	44	72	0	72	70	69	3	63
192071	110915	27	RW	71	75	91	59	64	73	44	50	1	45	70	68	2	50
192094	567	54	CB	71	75	46	32	50	36	71	72	0	79	43	50	1	51
192123	95	198	ST	71	76	66	69	52	66	48	72	1	76	68	75	2	47
192337	1853	136	ST	71	80	79	67	49	70	43	82	1	79	71	83	2	58
192439	100804	42	CM	71	72	67	58	68	72	63	69	0	62	65	67	2	63
192593	69	10	GK	71	77	73	69	75	73	51	66	1	80	25	63	0	66
192647	379	18	ST	71	75	66	66	59	67	47	79	1	80	68	74	2	39
192823	189	27	LM	71	70	79	45	70	62	68	60	0	62	68	70	1	63
193057	110636	34	ST	71	76	70	65	51	67	49	65	1	91	69	84	1	66
193198	1906	51	CM	71	77	67	61	70	67	69	77	0	78	70	78	1	42
193245	312	40	ST	71	75	66	70	66	67	47	73	0	72	71	71	2	64
193281	10029	21	RM	71	76	78	62	71	76	44	60	0	56	75	68	2	47
193552	620	35	ST	71	78	73	66	52	74	49	64	0	70	71	72	2	39
193562	111044	54	ST	71	71	65	69	57	66	46	78	0	78	66	69	3	57
193768	78	50	RB	71	83	81	53	70	70	72	64	0	72	71	68	1	51
193895	100767	40	LW	71	80	75	71	66	74	51	59	0	63	74	74	2	58
193942	106	14	CM	71	77	70	57	73	71	71	60	0	60	74	68	1	58
193949	7	136	LM	71	76	74	68	69	75	46	62	0	69	75	75	2	66
194022	234	38	RB	71	78	68	51	69	66	72	70	0	73	71	63	1	41
194050	175	21	GK	71	74	71	70	68	70	51	73	0	76	25	25	0	25
194198	1750	18	GK	71	73	73	71	68	74	52	69	0	66	25	23	0	25
194727	21	21	LB	71	76	78	45	69	70	68	64	0	64	72	73	1	39
194970	1598	54	LB	71	76	82	59	78	76	69	53	1	53	77	75	1	75
195093	1053	54	ST	71	79	66	70	51	68	48	62	0	74	70	74	2	60
195258	38	21	LB	71	73	71	64	72	69	70	70	1	75	71	86	1	76
196819	226	147	ST	71	82	90	66	51	74	45	64	1	58	73	68	3	42
196946	78	81	LB	71	73	80	43	70	69	71	71	0	74	68	63	1	52
197655	9	60	CB	71	71	60	38	35	46	75	66	1	82	54	62	1	25
197817	101106	56	CB	71	68	41	39	52	42	73	73	0	83	51	65	1	36
198317	450	61	CB	71	71	51	35	53	40	72	70	1	70	40	35	2	53
198420	100767	117	ST	71	81	92	66	54	68	39	63	1	65	75	73	1	50
198687	110456	136	LB	71	78	85	51	63	67	73	73	1	81	68	63	1	40
198704	5	14	CM	71	77	76	63	76	76	60	50	1	56	76	71	2	54
198908	110556	117	CM	71	79	77	66	73	71	65	63	0	68	73	71	2	63
198914	110500	21	LM	71	73	74	68	69	72	56	59	0	68	71	72	2	67
198946	54	27	LM	71	73	79	52	67	61	71	70	0	73	67	73	1	52
199152	459	51	ST	71	69	45	69	47	58	46	75	1	91	63	81	2	50
199179	568	54	ST	71	71	73	66	60	74	47	73	1	73	74	66	3	60
199247	452	45	CM	71	76	62	56	78	69	56	49	1	60	72	60	1	73
199493	462	45	GK	71	77	69	78	56	73	41	69	1	61	22	42	0	25
199852	819	13	LM	71	78	79	64	67	73	48	66	0	77	75	74	2	63
199861	231	37	RW	71	72	92	59	57	77	43	50	1	32	71	71	3	52
200094	100765	40	CDM	71	80	68	55	70	68	71	66	0	73	73	69	1	57
200197	1877	52	ST	71	77	71	68	60	69	45	63	0	59	72	70	2	53
200316	31	21	GK	71	79	72	70	73	75	45	67	0	67	21	42	0	25
200454	461	45	ST	71	83	70	70	56	73	40	58	0	60	75	73	2	60
200588	100409	167	CB	71	77	80	46	64	51	71	80	1	83	58	54	1	38
200630	78	42	RM	71	80	90	65	66	74	39	56	1	61	70	71	2	63
200724	243	45	CB	71	74	71	33	61	51	72	68	0	76	66	53	1	36
200841	1	14	RB	71	79	80	32	67	61	69	66	0	72	69	71	1	51
200957	106	22	RM	71	75	85	63	69	73	40	54	1	52	71	65	2	62
201119	101059	54	LB	71	77	73	62	69	73	71	60	0	71	73	74	1	49
201122	5	12	CB	71	81	77	45	55	65	75	77	1	75	65	65	1	25
201284	226	126	CDM	71	73	64	63	63	64	72	73	1	93	69	77	2	62
201329	418	36	CAM	71	75	73	59	67	79	56	56	1	62	78	61	2	74
201359	271	117	CDM	71	80	74	60	67	71	70	64	0	69	77	72	2	58
201884	1952	25	LM	71	80	80	61	64	75	55	59	0	54	73	66	2	74
201893	110832	45	CM	71	76	67	63	71	70	62	60	0	68	75	68	1	66
201943	1961	13	ST	71	79	77	68	51	65	43	76	1	82	69	74	2	55
201949	673	133	ST	71	70	77	66	49	66	48	80	1	92	61	73	2	43
201968	110147	57	CM	71	71	88	64	68	73	44	66	1	66	73	64	3	68
202053	1	163	RM	71	77	94	53	58	78	34	39	1	43	71	66	3	37
202061	111974	44	CDM	71	75	66	67	73	67	70	70	1	89	75	83	2	71
202142	459	45	CM	71	77	65	64	75	69	57	52	1	65	73	71	1	67
202493	1861	45	LM	71	74	91	57	62	72	47	55	1	67	74	82	2	54
203042	1806	14	GK	71	85	76	66	54	78	62	70	1	59	25	28	0	25
203446	1902	129	CDM	71	75	70	61	69	70	68	54	0	62	72	66	2	59
203613	111292	54	ST	71	78	65	73	59	64	46	76	1	73	68	82	1	68
203793	1906	95	ST	71	77	78	69	56	68	40	62	0	62	72	75	1	45
203801	479	55	CDM	71	74	63	64	73	60	67	53	1	73	66	82	2	59
203871	101085	52	ST	71	80	80	64	63	77	41	70	1	70	75	72	3	51
203910	95	18	RM	71	79	79	66	65	75	39	59	0	49	73	72	3	70
204024	23	21	CDM	71	80	68	43	69	72	67	56	0	68	76	53	2	49
204032	1041	54	CB	71	71	85	61	70	75	69	66	1	66	75	61	3	70
204082	166	95	CB	71	81	74	47	53	53	73	76	1	79	52	53	1	33
204211	192	39	CB	71	71	55	45	50	47	71	75	0	75	47	45	2	50
204240	217	18	GK	71	75	72	68	67	75	41	70	0	68	25	38	0	25
204259	247	56	RB	71	77	81	42	64	71	70	67	0	65	67	51	1	40
204381	1871	37	LM	71	77	91	58	59	77	51	53	1	38	69	63	1	45
204529	232	7	ST	71	86	79	67	54	73	45	68	0	70	76	78	2	45
204672	100879	45	CM	71	78	68	55	74	66	60	56	0	69	71	58	1	59
205069	461	45	LB	71	81	79	59	67	79	61	56	1	61	69	60	2	53
205855	39	10	ST	71	82	74	65	49	67	42	77	0	76	73	74	2	45
206225	481	40	LW	71	79	81	66	61	76	60	62	0	64	75	60	2	59
206649	101100	56	CB	71	69	30	34	49	32	77	69	1	93	47	56	1	35
207471	1843	52	CAM	71	74	57	69	73	75	49	58	0	78	69	79	2	65
207706	393	22	RB	71	76	71	49	65	66	70	70	0	68	66	60	1	48
207739	1909	163	ST	71	73	70	65	60	67	42	80	1	76	73	72	1	38
208421	480	45	CDM	71	82	68	63	70	73	58	58	0	67	75	35	1	52
208716	111271	101	CDM	71	73	64	38	62	58	74	66	0	75	63	58	1	34
208892	8	14	RB	71	80	79	56	66	72	70	72	0	67	73	68	1	32
209440	1041	54	ST	71	82	84	64	63	80	38	58	1	52	79	67	3	65
210047	896	47	CB	71	86	68	60	64	63	72	75	0	81	71	72	1	61
210248	15005	7	CDM	71	85	74	54	65	64	74	76	1	91	72	81	1	28
210359	1473	54	ST	71	71	75	63	30	68	42	73	1	73	68	63	3	30
210930	468	45	RM	71	82	71	60	66	79	37	43	1	52	81	61	2	56
212023	209	44	ST	71	75	74	63	36	59	48	77	0	80	66	69	1	31
213432	101059	52	ST	71	78	64	66	54	68	40	69	0	68	69	71	2	39
216523	1842	22	CB	71	78	67	39	50	45	72	74	0	84	54	66	1	32
135537	109	39	CB	71	68	52	57	53	54	70	73	1	76	61	86	1	82
58	19	108	RB	70	70	59	48	65	68	73	69	0	84	70	73	1	41
2819	1878	83	CDM	70	69	61	51	63	56	72	67	0	70	63	69	1	58
3281	744	38	CM	70	70	63	69	69	68	64	71	0	74	73	76	2	56
6159	144	22	CM	70	70	52	72	73	72	53	57	1	68	76	75	2	75
7517	1838	27	CM	70	66	47	62	73	70	67	66	0	67	66	71	2	56
7687	203	27	ST	70	67	71	72	64	74	41	52	1	65	72	66	2	69
8298	459	45	CM	70	70	44	68	78	69	64	61	1	74	72	86	1	69
9771	112224	34	CM	70	70	32	66	71	62	71	69	1	88	71	86	1	70
9801	64	51	ST	70	70	62	72	68	69	45	67	1	84	72	74	2	74
11918	1801	14	ST	70	68	38	68	58	62	59	87	1	89	69	76	1	48
12253	8	136	ST	70	66	53	68	69	78	50	60	1	71	73	67	3	67
16845	162	10	CDM	70	67	53	58	66	66	69	68	0	70	67	68	2	66
20199	1888	38	CM	70	71	53	63	73	73	68	73	1	74	76	78	2	78
24160	100831	45	RM	70	69	61	60	72	71	41	50	0	58	71	54	2	60
28050	1904	34	GK	70	70	67	69	67	73	34	72	0	61	22	25	0	25
30620	109	25	RB	70	70	59	70	74	66	70	76	1	69	76	85	2	76
44991	1961	42	RB	70	69	78	50	65	63	69	64	0	61	66	60	1	27
45073	83	42	CM	70	68	71	47	71	69	72	74	0	82	67	64	2	33
49161	229	7	LB	70	69	70	41	61	53	73	70	0	70	60	65	1	35
49684	166	21	CB	70	69	52	41	48	34	72	69	1	86	48	67	1	34
50455	19	35	LB	70	70	52	38	67	63	72	69	0	69	67	56	1	32
50531	922	36	RW	70	70	78	60	71	66	48	59	0	63	69	70	2	69
50894	614	18	LB	70	70	63	48	70	49	67	66	0	54	71	52	1	58
50955	614	18	CAM	70	71	68	58	68	70	51	51	0	55	73	65	2	66
51417	95	14	LB	70	69	67	54	68	62	71	70	0	69	62	70	1	67
51720	1746	27	ST	70	71	74	72	64	72	43	60	1	55	78	70	2	76
51730	1746	27	ST	70	72	74	72	65	67	42	57	1	64	74	74	2	68
51850	15	14	RB	70	69	53	53	64	63	73	70	1	75	64	70	1	25
52085	4	14	CB	70	68	52	39	55	46	70	71	1	86	43	55	1	21
52104	110329	21	CM	70	69	59	65	69	67	69	72	0	77	69	80	1	62
52340	2007	47	CB	70	70	50	54	61	44	71	72	0	81	59	72	1	57
52737	88	14	CB	70	70	77	62	70	69	70	71	1	71	69	62	3	70
52974	472	45	ST	70	70	64	68	55	69	49	70	1	84	73	81	2	50
53015	1793	77	ST	70	70	54	67	58	66	56	72	1	72	66	67	3	58
53792	1961	14	CB	70	69	51	38	45	46	71	75	0	72	57	58	1	32
53827	19	14	CDM	70	68	55	73	73	70	64	70	1	67	74	79	2	73
53993	111651	42	CB	70	69	53	33	52	51	71	76	0	80	57	41	1	45
100964	210	18	CM	70	70	69	67	70	70	50	75	0	75	70	67	3	70
101282	112134	19	GK	70	70	72	64	57	74	32	73	0	73	74	64	3	57
103133	110765	167	ST	70	69	85	69	67	70	49	76	1	86	65	76	2	60
104476	920	36	CM	70	67	58	67	68	64	66	69	1	77	69	70	1	73
106418	101101	56	CM	70	70	55	70	70	71	58	66	0	66	71	70	3	70
107263	59	145	RM	70	68	76	62	70	71	47	51	0	55	68	62	2	67
107904	110500	21	CB	70	68	63	47	47	43	71	78	0	73	42	69	1	63
108060	322	47	CDM	70	73	62	54	63	60	73	70	1	84	65	65	1	60
111038	110062	45	CAM	70	70	66	68	68	67	53	56	0	63	69	74	2	73
112389	62	18	LM	70	71	69	68	72	71	45	46	1	56	75	66	2	77
112640	453	45	LB	70	67	62	57	71	63	73	63	0	62	66	81	1	75
116197	1926	82	ST	70	68	67	67	58	71	49	71	1	80	72	72	3	51
116677	226	126	CB	70	70	52	45	62	47	70	72	0	73	60	52	1	48
117062	1809	18	GK	70	69	72	67	58	74	51	72	0	66	21	21	0	25
119233	4	14	RB	70	68	77	57	68	68	70	69	0	73	66	62	1	72
122361	206	27	CM	70	70	59	63	71	70	67	65	0	68	73	78	1	65
128529	325	48	GK	70	70	75	70	69	73	56	64	0	64	73	70	3	69
134765	272	46	LM	70	70	66	69	71	71	57	60	0	69	74	64	2	68
134821	1926	42	CAM	70	70	54	67	59	73	51	60	0	54	71	71	2	65
135098	1048	54	CB	70	70	67	67	76	75	70	62	1	62	75	67	3	76
135303	569	54	CB	70	69	56	63	55	50	70	78	1	81	62	83	1	62
135479	569	54	CB	70	70	34	49	68	40	68	75	0	77	60	68	1	45
135575	111046	54	CM	70	70	43	66	74	72	50	61	0	61	72	66	3	74
135891	2007	7	CM	70	71	74	54	67	63	72	73	0	83	72	75	1	60
136306	982	167	CB	70	70	50	63	55	56	67	78	1	79	57	82	1	53
137151	39	27	RM	70	63	65	54	70	65	68	66	0	69	67	74	1	65
137553	111239	21	ST	70	68	78	67	64	65	44	72	0	75	68	71	2	56
137708	29	21	RB	70	70	67	60	66	62	70	70	0	76	65	77	1	61
137734	55	27	GK	70	69	72	72	60	70	50	68	0	69	20	35	0	25
138351	650	34	GK	70	68	73	70	66	74	55	66	0	56	32	36	0	25
138787	110147	52	ST	70	74	59	76	59	64	43	63	1	80	71	76	2	78
138911	112410	27	CB	70	69	34	48	54	53	73	74	1	75	56	63	1	62
139070	1892	38	RW	70	68	69	70	70	70	59	59	0	76	69	80	2	70
139224	101114	83	LW	70	70	76	68	65	69	50	73	0	64	67	71	2	66
139228	1880	83	ST	70	67	70	66	63	66	44	74	0	71	65	70	1	53
139701	17	34	CB	70	70	46	46	57	47	70	74	1	82	52	58	1	44
140038	110144	83	CM	70	70	65	67	72	71	65	55	0	65	74	75	1	75
141001	232	26	CB	70	70	52	36	51	52	70	75	0	78	60	50	1	31
141286	272	23	CDM	70	66	54	66	69	63	68	64	0	76	69	79	1	59
142258	15005	7	GK	70	71	72	68	62	72	52	69	0	64	31	39	0	25
142318	1876	52	CDM	70	70	54	56	73	69	71	69	0	67	69	69	2	68
142454	1861	45	CDM	70	72	54	63	74	56	65	51	0	74	67	78	1	73
142950	101083	52	CM	70	68	77	66	70	71	64	72	0	80	70	74	1	57
142959	472	52	GK	70	70	73	66	74	77	62	62	1	65	26	34	0	25
142978	101085	52	CB	70	70	53	57	56	52	70	79	1	79	52	57	2	56
143055	1881	52	CDM	70	68	48	57	66	64	68	61	0	73	70	64	1	48
143160	110396	52	CF	70	69	71	69	77	77	45	45	1	40	75	73	3	72
144963	711	46	CB	70	61	62	44	56	51	69	74	0	80	50	50	1	39
145583	100831	45	LM	70	70	72	63	67	71	45	55	0	56	68	57	2	67
146500	393	45	GK	70	71	73	67	74	74	41	70	1	75	28	29	0	25
146695	244	52	GK	70	70	66	72	79	71	31	72	1	68	29	31	0	25
146992	462	45	LB	70	69	74	36	66	68	69	64	0	67	67	49	1	56
147196	110089	40	RB	70	73	63	43	67	56	70	71	0	74	67	45	1	36
148194	312	3	GK	70	70	70	71	67	67	42	72	0	76	24	25	0	25
148423	111092	37	CAM	70	69	40	65	77	62	47	56	1	66	51	72	2	74
148635	15005	7	RB	70	70	65	54	71	61	71	66	0	62	67	72	1	71
148696	272	36	RB	70	68	79	56	71	63	71	72	0	78	66	71	1	69
150746	3	14	ST	70	69	76	69	59	66	43	66	0	60	64	72	2	59
150810	110	50	RB	70	70	58	51	63	62	72	75	0	75	65	70	1	56
151590	700	13	ST	70	63	73	61	68	70	49	44	0	59	69	67	2	64
152690	12	22	GK	70	70	69	68	74	71	31	75	0	60	27	35	0	25
152718	19	38	RM	70	70	77	71	64	76	52	72	0	74	76	80	2	56
152800	1048	54	CDM	70	69	58	52	64	49	72	67	0	77	65	72	1	36
152847	567	54	CDM	70	70	43	53	70	55	72	68	1	85	58	78	1	58
152912	111715	52	ST	70	68	46	71	49	64	46	77	0	80	66	74	1	69
152992	1793	25	RB	70	68	67	44	65	63	73	72	0	72	64	55	1	40
153084	239	52	CAM	70	70	65	67	68	75	47	48	0	52	75	66	3	67
155086	97	14	CDM	70	70	71	64	70	67	68	64	0	72	70	70	2	58
155886	19	25	GK	70	73	71	65	79	74	51	69	1	74	25	25	0	25
155915	1807	14	RB	70	70	72	45	64	64	70	71	0	77	66	58	1	58
156120	1879	56	ST	70	71	71	68	60	68	42	70	0	77	69	71	2	62
156129	383	54	CDM	70	71	79	61	67	68	71	65	0	63	72	70	1	51
156165	4	14	CB	70	70	57	35	50	40	70	74	1	82	55	60	1	43
156167	3	25	ST	70	70	72	67	57	68	45	70	0	73	71	70	1	51
156233	112512	54	LM	70	72	91	64	60	72	39	53	1	34	69	68	2	55
156423	1879	83	CM	70	72	74	66	70	68	68	68	0	75	71	73	1	72
156433	1882	83	GK	70	74	69	70	69	71	55	72	0	71	24	34	0	25
156530	110152	52	ST	70	67	59	70	60	69	46	69	0	73	71	71	2	59
156986	192	27	RB	70	71	55	61	66	56	73	79	1	86	65	84	1	69
157269	242	45	RM	70	68	72	64	67	71	54	64	0	65	71	76	2	57
157617	449	21	RM	70	72	71	61	68	71	68	66	0	66	75	81	2	58
157661	1952	14	ST	70	70	67	68	61	70	47	66	0	68	72	68	1	50
157801	1838	27	CM	70	67	68	59	72	70	66	64	0	67	68	70	1	40
158271	673	18	CM	70	72	61	72	70	70	59	63	1	67	73	75	1	79
158385	1906	7	CB	70	70	48	48	63	57	71	75	1	80	66	75	1	66
158996	39	27	GK	70	68	72	68	62	74	49	70	0	68	31	45	0	25
159080	91	42	CM	70	72	73	63	66	68	67	62	1	66	70	72	2	59
161215	110234	40	GK	70	70	67	73	68	71	42	72	1	80	21	21	0	25
161665	111022	60	ST	70	68	53	68	55	66	48	74	0	68	65	68	2	49
161737	1882	83	CB	70	70	47	41	55	48	71	70	0	81	59	55	1	42
162147	112410	27	CF	70	67	80	67	63	72	43	59	0	66	71	67	2	64
162297	54	27	GK	70	76	71	67	58	72	40	72	0	45	21	29	0	25
162997	5	38	GK	70	70	72	66	59	76	50	69	0	69	76	66	3	59
163370	2007	7	LM	70	71	74	66	68	72	39	46	0	43	72	65	2	70
163479	100766	103	RB	70	68	89	43	67	64	70	64	1	70	60	49	2	50
163527	110781	83	CB	70	70	68	46	62	54	73	74	0	82	55	54	1	60
163665	70	18	CB	70	73	57	28	64	54	75	74	1	80	59	40	1	25
163955	100804	42	CB	70	66	54	28	50	56	73	70	0	77	58	34	1	25
163989	192	27	RM	70	73	80	66	70	77	47	58	1	67	79	72	2	60
164080	744	54	CB	70	70	38	42	55	53	71	74	0	74	53	42	2	55
164507	111070	95	GK	70	66	73	63	62	72	52	74	0	70	29	42	0	25
164633	34	21	RB	70	70	68	63	69	64	70	77	0	74	69	74	1	54
164986	1903	18	RM	70	69	75	58	66	75	47	45	0	55	74	59	2	51
165179	71	39	RM	70	68	79	64	65	67	61	66	0	67	67	62	2	64
165232	71	18	LB	70	71	75	45	69	59	69	66	0	67	66	62	1	42
165321	1808	25	LB	70	71	69	59	72	63	70	62	0	70	67	60	2	54
165429	58	39	ST	70	74	54	77	59	66	44	63	1	61	71	86	1	86
165857	1888	54	CB	70	71	43	33	48	44	74	70	0	82	49	51	1	43
165889	1	167	ST	70	68	68	72	55	70	43	67	1	67	71	70	2	76
166093	325	48	CB	70	74	67	70	66	59	75	67	1	83	72	82	2	68
166928	110636	21	LM	70	69	80	64	67	67	68	66	0	68	65	72	1	62
167329	110144	52	CAM	70	69	73	68	66	76	45	68	0	64	72	70	3	67
167452	110636	21	CDM	70	70	71	62	68	69	69	74	0	77	71	67	1	58
167529	1028	83	RM	70	73	77	67	69	72	56	56	1	73	70	81	2	80
167532	1879	83	CB	70	74	77	59	67	68	69	70	0	69	67	70	1	70
167925	19	25	LB	70	71	65	46	65	67	71	68	0	71	67	47	1	36
167936	62	18	CB	70	70	53	30	59	42	70	72	0	72	61	42	1	33
168365	39	27	CM	70	71	55	61	72	65	65	63	0	79	71	78	1	57
168397	101085	60	CB	70	65	55	44	59	57	68	80	1	74	50	46	1	37
168880	112139	183	CAM	70	70	43	65	74	69	51	58	0	76	75	68	3	64
168965	71	18	GK	70	76	73	71	71	71	43	67	0	73	22	31	0	25
169281	71	144	LM	70	75	86	69	66	72	40	68	1	62	73	81	2	57
169509	418	37	CB	70	66	67	34	49	37	72	68	0	80	50	43	1	20
169641	110	14	CM	70	70	67	70	71	70	64	60	0	73	72	76	2	73
169650	383	60	CDM	70	71	44	53	64	58	71	70	0	78	66	73	1	59
169805	379	18	CM	70	71	61	62	72	69	64	65	0	68	76	69	1	61
169843	1961	14	CB	70	72	59	30	51	43	70	72	1	80	50	30	1	26
170964	110915	60	ST	70	69	69	66	58	67	49	76	0	81	71	72	1	62
170988	448	45	ST	70	70	73	63	60	60	58	81	1	82	59	82	1	49
171016	468	45	LB	70	70	72	54	65	65	70	65	1	76	72	73	1	81
171189	472	45	CB	70	72	51	40	62	46	70	74	0	78	52	37	1	40
171190	472	45	RM	70	72	70	74	73	70	58	50	1	64	74	91	2	78
171806	1892	38	CB	70	70	58	29	50	43	71	74	0	79	54	41	1	23
171972	1917	42	CM	70	73	68	58	72	74	69	56	0	63	78	64	2	68
171992	483	45	GK	70	75	82	64	66	78	52	58	1	63	21	35	0	25
171995	483	45	ST	70	70	91	61	53	81	40	54	1	43	78	58	2	61
172048	246	34	RW	70	69	74	70	71	68	45	62	0	74	68	78	2	70
172094	1881	52	ST	70	71	84	65	64	75	45	68	0	72	73	70	3	43
172100	111715	52	CDM	70	69	55	61	69	67	71	72	1	84	70	72	2	60
172232	417	17	CB	70	72	69	55	54	54	70	75	1	77	60	86	1	75
172280	919	36	ST	70	67	85	66	62	72	50	64	1	59	67	68	3	64
172470	674	13	ST	70	72	67	66	51	67	45	68	0	69	75	68	1	38
172517	298	13	CM	70	72	79	67	68	72	70	63	0	74	73	74	2	72
